Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Faroe Islands,FRO,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,29.51185823,28.83807924,33.25357495,36.48900928,36.44495944,34.52816677,34.4890188,33.97992214,35.55987939,37.484438,37.67154884,36.88161956,36.8195627,35.93275821,34.97785826,33.13741186,30.97244128,29.65462338,32.58304327,34.78407818,37.64062663,37.36898326,37.07977499,38.21965896,37.01509824,35.62176283,34.69808847,34.59200747,34.73006166,35.41258403,36.34805056,37.63934718,38.08543813,39.43106603,38.53919324,38.46111868,41.58030057,44.18537188,43.95062062,42.40212908,43.12733566,40.77013215,39.8430802
Georgia,GEO,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.3789522,14.35653636,14.4160141,11.55706477,10.81210976,11.26203154,10.69114991,14.57814411,17.31957858,20.30540972,22.89072987,29.12054003,30.94247775,26.35300581,24.34646427,25.38093035,,
Ghana,GHA,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.71164176,20.02902665,22.02037568,23.47931102,22.74578899,15.62096949,17.86514415,20.54609475,18.02795239,20.15750429,21.14092605,,,
Gibraltar,GIB,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.05869411,13.463863,,,,,,,,,,,,,,,
"Gambia, The",GMB,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.16006953,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.061607907,4.993279758,6.972531678,,,,,
Greece,GRC,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,16.09428474,15.80969279,18.19953513,17.90481857,19.36353985,20.30911672,20.15286548,19.97638433,21.39792204,24.17743244,33.69673521,27.37901189,31.24599333,31.57905775,31.39804047,34.3387547,34.12576515,38.27188225,42.29028876,,,,,44.76723387,44.16972306,42.81410911,43.19726697,42.30401227,43.34384467,42.87032975,42.42914212,42.43707049,43.84670205,43.37181155,42.84739193,44.49952996,47.70561345,51.69571774,50.85442819,54.32672125,55.12544234,59.92991489,48.59781557
Grenada,GRD,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.65233656,22.72720563,23.02797099,22.74900962,21.42359249,,,,21.32684175,16.40885628,18.38885061,19.41861104,17.90381035,19.831602,16.03728533,16.83457052,16.89453125,18.5470852,20.00527359,19.62298034,20.01568339,21.2114581,,
Greenland,GRL,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.131265078,8.159387531,9.622357563,8.626651413,7.942995558,7.562050349,7.996350284,8.267349957,9.41325711,10.51820438,10.93999551,13.18595348,12.77404408,14.34610918,12.6700912,12.8343701,13.01166373,12.45732235,11.68226904,12.41839515,12.65203355,12.53705541,12.96372049,,
Guam,GUM,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
High income,HIC,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,19.57484829,20.44643499,21.30623355,23.29683344,23.63516964,23.75390009,24.17058286,24.39595554,25.49257672,25.49631294,26.56136234,26.86582819,26.2866341,26.51038668,27.41263875,26.97741627,26.10235936,25.74550395,25.84582027,29.55780725,29.554716,29.77188113,29.22848124,33.35624281,29.60569727,28.11144828,27.4386426,26.79223997,26.4897521,27.31912932,27.58588806,28.13364336,27.70598064,26.41211566,26.05893062,25.75873432,27.07619617,29.93665945,30.00373154,29.24615392,29.27602876,28.78364629,29.86321828
"Hong Kong SAR, China",HKG,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.97235755,21.24401949,19.26126249,19.6523674,16.34927577,15.93657724,18.52388855,18.81319588,,,,,
Honduras,HND,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,13.1693657,11.13424719,10.65248913,11.89946619,12.55563845,,,,,,,,,,,,,,,,,,,,,,,,,,,20.90257657,19.54129065,19.88158744,19.90821085,22.42385532,22.04700078,23.60761914,22.74800692,22.50415237,23.49926829,23.89384039,24.53912131
Heavily indebted poor countries (HIPC),HPC,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croatia,HRV,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.67927969,35.32724546,35.06068321,36.65944089,38.41548131,38.683222,36.9587211,35.65945961,34.73378914,34.65551642,34.17289991,33.53892459,33.84168097,34.13607127,36.42488683,37.36856027,36.81073321,36.59503219,,
Haiti,HTI,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,HUN,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.99947857,51.70601575,50.67230199,51.38188125,51.57125868,47.19999808,44.99216562,45.40871056,44.02898632,41.48147942,41.12618364,43.16926416,43.05816167,42.08344914,42.30468138,43.45098333,42.95051174,44.77070609,45.62930762,44.51457848,45.85501808,44.52005525,46.85309382,45.56865817
IBRD only,IBD,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA & IBRD total,IBT,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.94610559,13.3108422,,,,,14.1705052,13.60526455,13.90864052,,,
IDA blend,IDB,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.34293273,13.87655522,13.64321037,12.82259152,13.13325804,14.21570055,13.75070457,12.17808747,12.10683919,12.14272763,,
Indonesia,IDN,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.79989397,10.22528403,10.7767525,10.70962957,9.984833087,9.711029679,10.36280828,13.79578425,13.42966567,16.32916598,,,15.71344559,16.25792815,16.853936,,,,,,14.01209106,15.0246301,15.61349352,,
IDA only,IDX,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0571542,,,,
Isle of Man,IMN,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2173514,15.07461697,14.85594818,14.88408688,14.35162254,14.00020495,13.83803386,14.34589922,14.15931919,14.54889505,15.14480908,15.27770148,15.77628063,15.30911872,14.87266211,14.92236576,15.04773577,14.98731855,16.87299029,16.56203421,16.1877886,14.42388222,16.1547621,,
Not classified,INX,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,28.62695394,28.62092388,31.49501837,34.78497198,35.277205,34.06368084,35.31699112,36.88217122,40.24473268,42.12488534,45.52675207,46.4483477,44.97509313,45.81319739,44.98415976,44.66407423,41.0300109,35.13022431,35.70194517,37.08321549,37.54002286,37.58753732,37.07407947,37.16591241,35.32531158,33.0747464,31.12021012,30.52667263,27.67131854,28.97847004,29.44439579,29.65264411,29.70143066,30.46248084,30.65439714,31.94320623,37.01018369,44.04347907,62.77187674,42.93514872,39.21299762,37.83911961,35.99428546
"Iran, Islamic Rep.",IRN,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.66729963,13.20431735,13.89205573,14.83137226,15.53835602,14.87712263,15.61048414,15.92132021,18.1678412,16.5807734,15.59062572,17.54633525,17.48590516,17.17553163,17.22822768,20.00380338,21.33091276,17.4443626,18.94700263,20.4947314,,,,,
Iraq,IRQ,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,22.68690597,23.50830241,26.62438553,26.16489997,22.33104544,22.32200577,23.3911931,24.44262017,22.67117121,23.17364212,24.13274358,25.62269903,23.01130671,24.95076919,27.66495879,26.51139592,29.56541334,31.09350287,29.18381605,30.41403363,30.84399674,30.07618989,29.8156717,29.99549723,29.61303198,27.1125032,29.42866538,30.06150292,29.67639501,29.9680941,30.96304124,32.31407266,30.78105482,29.91454026,28.7297415,28.45491054,42.55559262,35.90526355,37.69255981,34.73940009,34.3575824,32.25687976,33.27808284
Israel,ISR,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,46.69001167,64.48617416,62.56144428,66.52253451,72.81627039,74.35719249,66.96146557,75.52258935,72.03526503,74.37355741,73.48576067,88.41495637,88.60791338,69.28649246,60.03507705,56.98932515,49.44600158,49.37627817,49.80327219,36.32271697,47.16578714,45.25394601,44.45912318,40.74562511,41.74862858,41.01131842,40.71890703,40.02914118,43.90914751,45.82539597,46.82128893,45.5936825,43.22295558,42.41870667,40.97813709,39.05306994,38.68947818,38.74447102,38.09763433,37.61861977,37.96473273,37.93079462,37.70900592
Italy,ITA,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,26.70816868,26.66904212,31.13287243,30.10917245,30.26143157,33.99992147,35.84899877,38.69848269,,,,,,46.29946723,47.14635483,42.560392,43.45394199,43.38608061,44.22581158,47.23541332,48.2887103,46.02895656,47.45714479,46.61256216,44.56681576,40.9219914,39.9057473,38.72315331,39.67864299,38.83394547,38.79221156,38.08293312,38.47910332,38.90618891,38.44824376,39.43164978,43.19762105,41.75867478,41.12844229,42.45903896,42.65574561,42.93123411
Jamaica,JAM,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,25.16151458,30.14389668,30.43699118,,,,,,39.10942002,32.66549196,37.13884217,,,,,,,22.24569646,30.41514446,29.40795823,33.27404436,39.39410303,33.57829153,30.78632924,31.75396991,31.51310201,31.61696802,33.64838682,34.34431452,34.29570826,30.76272784,32.47281777,34.250682,35.63923645,41.22124003,35.78263506,34.81365763,33.15410384,30.85623316,29.05394638
Jordan,JOR,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.69074985,28.95672752,24.68397929,25.89638316,24.92228292,26.14052967,28.80436607,28.42562159,28.52264967,26.77867771,27.12839864,26.99512647,28.34296656,29.47276678,32.14949739,35.64896745,32.75371773,33.88390824,31.41903874,30.09637042,25.29898248,28.02976883,29.52543632,,
Japan,JPN,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,11.19565474,11.32673845,12.68522268,13.29865655,13.95738484,14.60345971,15.61671433,16.33931345,16.82797798,16.98518302,16.96066115,17.04062335,16.42413723,15.89775305,15.62096642,15.30135548,14.8431346,15.20327743,14.21297454,,,,,,,,,,,,,,,16.0053423,15.72084936,14.80052057,16.16266897,19.12882555,18.06011433,19.60868886,19.12489741,19.28220476,
Kazakhstan,KAZ,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.74242177,16.64720915,14.18230586,13.72158312,13.56821609,12.69109798,13.88722184,14.07074278,,,,,,,,,,
Kenya,KEN,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.48891161,20.38477644,16.77251378,19.57655454,25.84971708,17.23856755,17.71591548,,,16.77291096,18.46825796,18.98478985,18.90649887,20.85901812,18.18807904,17.20717654,16.60378253,18.15408882,17.24251745,18.04270182,18.30745163,19.55809203,,
Kyrgyz Republic,KGZ,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.56689026,20.84592274,20.87715125,20.26774796,17.73325184,15.80252175,15.75917697,,,,,15.81410807,18.08792799,16.75577937,18.81196921,21.14294595,21.74358848,22.91851743,,
Cambodia,KHM,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.380587587,9.291034548,8.180013282,7.59087661,8.586952614,8.201153409,8.560116551,10.96570378,10.63276755,11.0514137,10.58543798,11.691209,12.39687331
Kiribati,KIR,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2842701,18.02609098,17.74088048,18.2948212,19.54547953,,,,,,26.04359721,24.71779245,24.94350316,26.64843277,28.1943621,29.98856711,27.84455055,27.07338642,27.03189264,28.48475175,28.35312775,30.26346306,27.65431169,,
"Korea, Rep.",KOR,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.19491892,13.11393614,13.39695364,13.14232861,13.32914028,13.21993045,13.39841295,13.26690223,15.55239398,15.18777305,15.78951202,16.77824541,15.90158752,17.86543664,17.80394405,18.54888028,19.31135155,18.82266703,19.14187425,20.20127708,18.42542179,18.90133685,,,
Kosovo,KSV,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuwait,KWT,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.04793488,210.2051316,92.25092093,55.15676929,52.1680238,46.41360611,41.77404518,38.17954706,46.50250981,,,43.50060742,41.41501294,37.78650032,35.27430496,28.51269444,34.55378351,,,,,,,,
Latin America & Caribbean (excluding high income),LAC,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.08714559,19.3043802,22.06767863,25.48484922,23.31565853,,,18.58498538,18.95105509,19.29667201,19.19411455,,,,,,,,,,,,,,
Lao PDR,LAO,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0039814,10.22322019,10.78441758,11.51613647,10.95834687,11.29958737,12.01734538,,
Lebanon,LBN,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.1786684,28.05552378,30.51076095,29.00928327,28.35203658,30.47226588,27.10826211,27.10851069,32.04172807,31.8925587,30.85546479,28.99820301,26.13839442,26.29702577,27.30268811,28.21319414,27.28832153
Liberia,LBR,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.47282026,20.0056311,20.13074298,21.33270351,20.39046623,18.78687726,16.70737277,15.22716602,19.45346612,20.65310434,21.43677431,21.39492929,23.33011634,,
Latin America & Caribbean,LCN,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.64722373,19.26905997,21.8610156,25.13164308,23.06520624,,,18.5519362,18.96024004,19.36168216,19.28922351,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.13334313,,,,
Low income,LIC,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.78979952,,,,
Liechtenstein,LIE,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.63609129,25.51074944,23.97979698,22.83886982,24.30200109,26.01950727,24.9622669,22.83167392,21.86212327,21.2616488,22.98868671,23.81337759,22.90697491,20.47783555,20.71109185,20.19596523,21.14772619,20.04670427,19.21179083,20.95841969,16.84982759,16.16552606,15.51157051,,
Lower middle income,LMC,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.05685118,15.7691673,16.32827863,16.19067336,15.62866871,15.31360984,14.9722755,16.01258019,15.68331422,17.06030651,,,17.53474509,16.93553423,16.75205948,17.09317141,17.18475127,16.94591322,18.39113453,18.35062813,17.20895111,16.66933783,17.49982796,,
Low & middle income,LMY,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.34669979,37.88756692,34.52525547,,39.21298023,37.33632863,34.38141391,,,,,42.42888434,43.07030114,41.41902407,41.81023277,41.93761744,48.08843336,46.05348984,50.98355049,,,,,,
Late-demographic dividend,LTE,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.503957611,7.715658444,14.23709128,11.89038345,11.09862866,10.90796674,7.436273486,9.627559412,9.244965933,9.119595536,9.02041948,8.995654534,9.161387876,10.07333259,12.19908938,11.54279169,11.54557829,9.895050007,9.676932819,9.558907273
Luxembourg,LUX,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,22.00481144,21.06638149,20.64851053,28.45531854,28.95768778,31.57967568,30.47092811,31.33685697,31.87467692,33.58374424,34.14399091,33.98005954,32.06832773,30.63669196,29.42505262,30.63171478,29.50604959,26.85055135,28.86365197,28.91032756,31.43001759,30.91964913,31.07044175,30.66673547,30.93184474,32.26148785,,33.20756457,32.05635227,34.00776548,35.21048807,36.94729338,38.0537365,37.67655232,35.26615553,33.75409429,35.70547496,40.576152,39.74681896,39.77411167,41.50569308,40.81487348,39.92539062
Latvia,LVA,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.63048524,26.10345955,26.5245657,28.86048074,30.56013665,27.75549903,26.1999597,27.08719661,25.88324281,26.60733384,27.53915971,26.96386447,24.44494475,27.90811509,34.824644,36.02299254,30.68347719,29.18986058,
"Macao SAR, China",MAC,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.48945044,14.55637945,16.50554373,20.68337988,16.67612376,15.4082812,15.03011053,14.67094531,11.9173712,11.62559034,10.92801974,10.12831576,13.75658651,17.14344816,14.76612957,12.04411161,10.94535263,
St. Martin (French part),MAF,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,17.37417006,17.10875332,22.66845558,22.16637829,20.8305789,20.45577862,20.82351235,21.69785471,19.82289022,23.03007971,21.56418018,20.92429406,20.02553022,21.04505621,19.27971358,19.00240061,18.19660827,19.64269723,17.78185973,18.66657916,19.57125973,22.6882171,22.01883849,24.2047671,,23.22169891,23.33461534,24.14613944,,,27.76348478,26.4343402,26.69235723,28.62721921,26.51994962,27.7148353,29.21759832,27.41640517,29.5630552,32.47581651,,
Monaco,MCO,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.41344542,34.47143944,29.00034866,28.92547332,22.27930081,,22.21665599,27.2585564,29.31833211,31.86638747,32.40976799,32.77939218,38.04099775,34.97758115,32.81678887,33.30119945,
Madagascar,MDG,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.61996529,10.29317349,9.446821684,11.22272099,12.59987248,11.04337564,11.59715778,11.23638063,11.75865206,9.203210595,9.024830174,9.701313711,,
Maldives,MDV,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.59120783,17.1641791,17.97137069,17.38613525,16.7745533,18.6984945,18.02301453,19.75996557,20.41707335,22.28437752,25.52783865,18.21400342,18.09236595,17.56346801,18.11787233,32.39468716,29.70841066,29.35327173,27.53186174,31.60911557,28.33970966,25.37341115,,
Middle East & North Africa,MEA,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,MEX,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.82479604,13.71525321,13.3454567,10.80223974,10.92381598,12.47802702,12.0833778,12.72284889,11.70604441,12.39172494,13.13000289,,,,,,,,,,,,,
Marshall Islands,MHL,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Macedonia, FYR",MKD,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.89446685,29.56142176,29.29559725,30.55123045,31.33938865,30.08602869,28.9817013,29.3726417,
Mali,MLI,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.518510574,11.01372734,11.68874976,12.93894075,13.66089447,12.83345752,13.33510416,13.04828609,12.04020639,12.91061438,12.78093773,12.24227126,11.98908752,13.24681263
Malta,MLT,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,33.68386002,32.11936314,38.88326319,34.99516886,31.43756131,30.85383061,28.64301809,,24.67743056,28.01194444,30.07196604,29.61800447,29.7221803,29.06257473,28.11905613,28.17088974,27.65030233,27.46718869,64.53343892,66.25845641,67.59946407,69.97141782,70.52677407,91.08901212,96.40341876,96.14057832,94.76425082,95.00766887,91.13795975,97.42145245,95.51322016,105.0747424,102.7517458,100.3518354,100.1935379,97.99586052,44.40837015,44.06239816,43.85239385,41.51347151,43.03795637,43.4155812
Myanmar,MMR,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.057609709,3.643954039,,,,,,,,,
Middle East & North Africa (excluding high income),MNA,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.73131778,20.92750956,,20.37183373,,,,,22.17114706,21.74800616,21.59091166,22.36467454,24.14796937,22.17606812,23.84077625,24.59511885,,,,,
Montenegro,MNE,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,MNG,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.670151,14.62551812,14.23358812,11.67247366,13.32540022,16.32787226,18.35728458,18.91244314,22.38914253,22.05128353,21.69714372,24.60041063,,,23.34789376,23.20669249,25.46116801,26.45851259,22.90580308,24.03038005,26.60824889,,
