Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Nicaragua,NIC,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41097000,1317010000,1779310000,2040350000,2334810000,2931560000,3450370000,4392020000,5413490000,6146890000,6900450000,7015000000,7738933000,9422406000,11252541600,13645000000,16262000000,18984153000,21730272000,22175230000,25585746000,31824606000,37221749960,,
Netherlands,NLD,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,20470025548,22580103553,25697573637,29214370312,33094191159,35485612898,37813505407,40626942747,40708623185,41643410431,41307613071,42237862514,44102899202,47474486207,50759854972,53110436491,54426399118,61251253568,68048881205,68461821202,72455087103,68407367576,68654000000,73900000000,77627000000,81866000000,88889000000,94983000000,1.02662E+11,1.05822E+11,1.04212E+11,1.06842E+11,1.16844E+11,1.26126E+11,1.34496E+11,1.36621E+11,1.29542E+11,1.34798E+11,1.31149E+11,1.26505E+11,1.30069E+11,1.38381E+11
Norway,NOR,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,26248000000,26882000000,30771000000,35033000000,42228000000,48791000000,53215000000,59837000000,79932000000,95817000000,1.02347E+11,1.1043E+11,1.24253E+11,1.44282E+11,1.49093E+11,1.50009E+11,1.47123E+11,1.45112E+11,1.59754E+11,1.7047E+11,1.68607E+11,1.7738E+11,1.95086E+11,2.26036E+11,2.57839E+11,2.77305E+11,2.80728E+11,3.08382E+11,4.03953E+11,4.08817E+11,4.23253E+11,4.18898E+11,4.86915E+11,5.6086E+11,6.40157E+11,6.6088E+11,7.26961E+11,6.29217E+11,6.95672E+11,7.7376E+11,8.00297E+11,7.71267E+11,7.51968E+11
Nepal,NPL,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7235700000,8196000000,9901000000,11691000000,15402000000,19694000000,21705000000,24471000000,25991000000,28808000000,33152000000,38865000000,39331000000,42586900000,48173000000,54104800000,57426995000,71126700000,85155400000,1.17051E+11,1.59785E+11,1.81255E+11,2.11723E+11,2.59573E+11,
Nauru,NRU,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,1926000000,2397000000,2867000000,3186000000,3848000000,4631000000,5002000000,6034000000,7063000000,8814000000,10122000000,10470000000,11975000000,14327000000,17492000000,21686000000,22935000000,,,,,,,,,,,,,36757100000,38131929000,42264145000,45220766000,49390941000,55017000000,56207000000,59711000000,59646924840,56147650000,58685681290,61954693000,62233000000,64312305650
OECD members,OED,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,OMN,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420600000,327400000,334800000,295100000,353800000,394100000,442700000,533600000,368000000,403900000,124700000,135300000,154700000,169600000,185400000,238700000,278200000,437600000,565700000,630300000,573200000,593600000,767100000,,
Other small states,OSS,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,PAK,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14004E+11,1.24311E+11,1.56604E+11,1.70977E+11,1.99072E+11,2.47209E+11,2.92912E+11,3.09427E+11,3.43519E+11,3.86847E+11,3.86016E+11,4.22781E+11,4.59127E+11,5.25782E+11,5.80108E+11,6.24266E+11,7.18671E+11,8.5327E+11,1.0099E+12,1.18046E+12,1.48305E+12,1.67936E+12,2.02457E+12,2.50358E+12,
Panama,PAN,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670000000,786700000,867400000,903300000,961300000,1027800000,1043800000,1161500000,1176800000,1265500000,1185800000,1093390000,,,,,,,,,,,,,
Peru,PER,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586270000,2946030000,5389050000,8428750000,12787810000,16457700000,19255800000,22304400000,23143800000,22071800000,22769200000,23540700000,24061600000,27404700000,31143600000,35367500000,45485429711,52453527793,58241564148,52613517362,64462196432,75540698795,84078846642,,
Philippines,PHL,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.517E+11,1.82275E+11,2.08705E+11,2.3017E+11,2.71305E+11,3.10517E+11,3.67894E+11,4.12165E+11,4.16585E+11,4.31686E+11,4.60034E+11,4.89859E+11,4.96372E+11,5.5047E+11,6.0496E+11,7.0562E+11,8.59857E+11,9.32937E+11,1.04918E+12,9.81631E+11,1.09364E+12,1.20207E+12,1.36108E+12,,
Palau,PLW,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617500000,639400000,772140000,966820000,1139021000,1222038000,1526306000,1679508000,1598200000,1923503000,1847462000,2567517000,2449199000,,,,,,,,,,,,
Poland,POL,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,263440000,323720000,366660000,456240000,805840000,,,,,,57372000000,75743000000,91680000000,1.07619E+11,1.22223E+11,1.20375E+11,1.27015E+11,1.2464E+11,1.37523E+11,1.42963E+11,1.45101E+11,1.64033E+11,1.84087E+11,2.15524E+11,2.33556E+11,2.19613E+11,2.36672E+11,2.60052E+11,2.59201E+11,2.57438E+11,2.65847E+11
Pre-demographic dividend,PRE,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People’s Rep.",PRK,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,211989106.3,261370098.1,303767919.3,424477010.4,577607964.8,692830279,894344629.4,1246994743,1579692940,2008160334,2760347562,3316507218,4059716084,5073772209,5273211560,6872377570,8442154408,9889665905,11763150807,14509532028,14164363883,15975000249,17620240000,19447720000,20869540000,22869670000,25192930000,26993540000,28023690000,29869260000,30559460000,30372200000,32482800000,35021810000,37429450000,37620420000,33650190000,35443160000,37408330000,35164500000,38737380000,39298800000
Paraguay,PRY,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4825E+12,6.3198E+12,7.04359E+12,8.69332E+12,9.24619E+12,1.14521E+13,1.32528E+13,1.39243E+13,,
Pacific island small states,PSS,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,PYF,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29464800000,32975809230,44436110344,59786602826,66811007843,70928255030,66745270000,,,,
Romania,ROU,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,821000,918000,1060000,1285000,1508000,1773000,2219000,2353000,2566000,2737000,2964000,3094000,3307000,3435000,3744000,3772000,3879000,4094000,19780000,49636000,135132000,393951000,885323000,1324500000,1834300000,4344200000,6563700000,9402700000,14527000000,19526200000,25108200000,34112900000,42627800000,50109200000,61515800000,74992400000,90842100000,81215100000,87916800000,1.01306E+11,1.06903E+11,1.12585E+11,1.20311E+11
Russian Federation,RUS,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4227E+11,1.00274E+12,1.41118E+12,1.47674E+12,1.75855E+12,2.25338E+12,3.59217E+12,4.4597E+12,5.5029E+12,6.5292E+12,5.028E+12,6.0425E+12,8.38843E+12,9.3674E+12,9.4396E+12,1.04757E+13
Rwanda,RWA,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18127000000,21472000000,23220000000,,,,,,,,,,,,,,,,3.29249E+11,3.65169E+11,4.12791E+11,5.05578E+11,6.062E+11,6.504E+11,
South Asia,SAS,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,SAU,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sudan,SDN,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1399980000,1722950000,,,,,,,,,,,,,,,
Senegal,SEN,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.693E+11,4.011E+11,4.389E+11,4.912E+11,5.374E+11,5.762E+11,,,,,,,,1.0844E+12,1.19472E+12,1.2869E+12,1.3755E+12,,
Singapore,SGP,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10254000000,11924000000,13675000000,15952000000,18699000000,19626000000,21585000000,22764000000,20131000000,21253000000,24606000000,23466000000,21025000000,21173000000,22563000000,24627000000,27940000000,34961000000,37679000000,36584000000,41807100000,46049300000,50081500000,,
Solomon Islands,SLB,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10805200000,11771400000,12498500000,1634400000,1532300000,1679100000,1736800000,2132800000,2507200000,2848600000,3068600000,2636200000,2917000000,3112350000,3460800000,3750500000,
San Marino,SMR,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58E+11,,,,,,,219893842,218588056.7,219607106.7,243187948.2,261954241.1,281683061.3,288742756.3,250698816,221250805.7,210474053.4,225023055,215717269,
Somalia,SOM,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.37558E+11,6.15073E+11,6.10574E+11,6.57569E+11,6.88308E+11,7.06861E+11,,
Sub-Saharan Africa (excluding high income),SSA,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Sudan,SSD,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,SSF,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Small states,SST,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73535189876,95683960957,1.29927E+11,1.45854E+11,2.66617E+11,3.19777E+11,4.11008E+11,4.6157E+11,6.46952E+11,7.26009E+11,7.03734E+11,,
Suriname,SUR,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477852968,523999216,712053524,853106588.8,1006746689,1206956931,1520748750,1682481017,1831708008,1877708898,2666689862,3212428026,,
Slovak Republic,SVK,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155616741,161637174.2,169959343.4,178166921.7,193248856.3,183291562.1,208075164.8,6999070570,7154019784,7355174932,7667496515,8722432820,9032075345,7809920837,8203884193,8752740285,8785944976,9781963709,12175239000
Slovenia,SVN,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797279252.2,1180520781,1662076448,2048489401,2420714405,2797529628,3161408780,3710565849,3799001627,4240041643,4363053527,5225105827,5565444133,5899923387,6518003102,6790767569,7429554309,6381108336,6065681326,6390736649,6316043673,,
Sweden,SWE,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,44370000000,45630000000,50030000000,56720000000,75380000000,84550000000,86420000000,88890000000,97980000000,1.0974E+11,1.1764E+11,1.3555E+11,1.598E+11,1.9828E+11,2.0527E+11,2.5029E+11,2.7486E+11,2.9911E+11,3.3507E+11,3.2616E+11,2.8384E+11,2.5603E+11,2.6193E+11,5.05788E+11,5.30407E+11,5.58939E+11,6.34472E+11,6.81808E+11,7.14624E+11,6.93336E+11,6.90081E+11,7.20268E+11,7.63479E+11,8.2858E+11,8.83001E+11,9.37974E+11,9.15675E+11,8.8589E+11,9.54232E+11,9.68436E+11,9.60546E+11,9.89191E+11,1.03424E+12
Swaziland,SWZ,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868300000,786200000,668800000,673500000,763000000,846300000,905900000,916300000,920600000,999100000,1247400000,1362500000,1380034040,1385332000,1610382221,2045990940,2911125584,3260005123,4155561142,4414641167,,
Syrian Arab Republic,SYR,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44843000000,56361000000,72082000000,72244000000,88415000000,1.06367E+11,1.08069E+11,,1.26289E+11,1.48326E+11,1.42401E+11,1.93007E+11,1.91672E+11,2.02189E+11,2.07801E+11,2.08256E+11,2.48598E+11,2.86424E+11,3.48848E+11,3.62808E+11,,,,,
Turks and Caicos Islands,TCA,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Togo,TGO,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56676E+11,1.5491E+11,1.70592E+11,1.95865E+11,2.11199E+11,2.29089E+11,2.46774E+11,2.9144E+11,3.27697E+11,4.03574E+11,
Thailand,THA,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,18781000000,22595000000,35134000000,33951000000,37366000000,46842000000,56931000000,69159000000,87071000000,1.02473E+11,1.06379E+11,1.30224E+11,1.39385E+11,1.44612E+11,1.54325E+11,1.77438E+11,2.30956E+11,2.8933E+11,3.69179E+11,4.36493E+11,4.4139E+11,5.02544E+11,5.91571E+11,6.93415E+11,7.75863E+11,7.58618E+11,6.48258E+11,6.17371E+11,6.57897E+11,6.98603E+11,7.7718E+11,9.14845E+11,1.03294E+12,1.22302E+12,1.31361E+12,1.37444E+12,1.4934E+12,1.37097E+12,1.61394E+12,1.85002E+12,1.90809E+12,2.23467E+12,2.10492E+12
Tajikistan,TJK,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78836000,110417000,137631000,210281000,,461960000,605692000,,,,,,,,,,
Turkmenistan,TKM,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timor-Leste,TLS,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),TSA,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,TTO,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5697300000,6268800000,7198600000,,,,,,12168300000,11514400000,15160100000,18424500000,26558600000,35084000000,35601200000,51689400000,32536600000,37074400000,,,,
Tunisia,TUN,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2158100000,2452000000,2809600000,3080400000,3283600000,3493200000,3782300000,4231000000,4762700000,5206700000,5678400000,6221500000,6429100000,6630800000,7252000000,7904200000,8469800000,9508100000,11330900000,11763700000,12698600000,13667900000,14864400000,,
Turkey,TUR,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,38800,52100,65300,94900,133900,176000,261200,405400,750000,1206400,,1938200,2375900,3981800,5990680,9072700,14249800,25572100,45431200,78734200,141797000,264436000,588058000,1084941000,2245290000,5493391000,10553122000,,,,,,,,,,1.7604E+11,1.82466E+11,2.25105E+11,2.61382E+11,2.88706E+11,3.35374E+11,3.69431E+11
Tuvalu,TUV,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.42879E+12,5.28642E+12,6.48049E+12,7.17793E+12,,
Uganda,UGA,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.589E+11,9.35558E+11,9.78005E+11,1.0749E+12,1.21198E+12,1.40128E+12,1.64206E+12,1.88748E+12,2.23101E+12,2.62582E+12,3.1611E+12,3.66232E+12,4.20569E+12,6.30691E+12,6.52827E+12,,
Ukraine,UKR,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16946700000,23980500000,24628100000,29578178570,36504427645,45816015156,75590200000,96573800000,1.1881E+11,1.69348E+11,1.49531E+11,1.6806E+11,2.40694E+11,2.57287E+11,,
Upper middle income,UMC,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,URY,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762000000,3797000000,6716000000,11464000000,16777000000,20680000000,28377000000,37978000000,45147000000,41551000000,40592000000,42604667000,45634286601,58464561672,70108757000,76065220000,89499084077,1.0116E+11,1.16046E+11,1.33775E+11,1.52617E+11,1.76951E+11,1.95975E+11,,
United States,USA,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,1.5119E+11,1.6385E+11,1.8292E+11,1.8847E+11,2.0137E+11,2.4188E+11,2.7143E+11,3.1538E+11,3.4683E+11,4.025E+11,4.0054E+11,3.7606E+11,4.1021E+11,4.5057E+11,4.6543E+11,5.3159E+11,5.5485E+11,6.083E+11,6.2406E+11,6.3554E+11,6.51E+11,7.0677E+11,7.7416E+11,8.3892E+11,9.1823E+11,1.01457E+12,1.11743E+12,1.18078E+12,1.32963E+12,1.25477E+12,1.07847E+12,1.07541E+12,1.16521E+12,1.39279E+12,1.56219E+12,1.63431E+12,1.51726E+12,1.14426E+12,1.28855E+12,1.48803E+12,1.58662E+12,1.7662E+12,1.89629E+12
Uzbekistan,UZB,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399320000,536886000,543920000,709844000,1180175000,1711499000,3975702000,7327805000,6350067000,8006857000,10583536000,10492268000,11808992300,15482046450,27495918106,47175204145,,,,,,,,,
British Virgin Islands,VGB,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanuatu,VUT,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3990400000,,,,,5004000000,5423000000,5718000000,5932000000,5924000000,,,,,,,,,,10435000000,10525800000,11329600000,,,
West Bank and Gaza,PSE,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1071219004,1006580000,1048000000,1211535484,1491372711,1816271849,1966659747,1984284622,2164817320,2598995479
World,WLD,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samoa,WSM,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354038.3062,361612.2643,360533.6037,,
"Yemen, Rep.",YEM,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,ZAF,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,2832000000,3617000000,4361000000,5168000000,5801000000,6747000000,7782000000,9368000000,12393000000,13947000000,16909000000,19239000000,23915000000,29900000000,33720000000,39125000000,49260000000,65716000000,69098000000,78387000000,79130000000,95568000000,1.06862E+11,1.26421E+11,1.47271E+11,1.65461E+11,1.85756E+11,2.0143E+11,2.20907E+11,2.53016E+11,2.8336E+11,3.05424E+11,3.58555E+11,4.21998E+11,5.01602E+11,5.82139E+11,6.35222E+11,6.11793E+11,6.88143E+11,7.61352E+11,8.326E+11,9.21948E+11,1.01089E+12
"Congo, Dem. Rep.",COD,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.080213333,20.72,482.6566667,9174.576667,1842630,19550000,137870000,324300000,534436000,1793000000,10269266000,61419933000,1.28161E+11,1.46387E+11,2.17064E+11,3.35703E+11,4.62101E+11,6.04746E+11,9.92416E+11,1.19181E+12,1.6314E+12,,,,
Zambia,ZMB,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22081900,38184800,106570700,222913700,421908600,516135400,699802500,907900000,1066400000,1378300000,,2445503688,2848226832,3447687674,4553747455,5502071248,6302400000,7802045448,9538987154,9667559233,12878796827,18413900000,,,
Zimbabwe,ZWE,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1894401287,1725087528,1488987084,1507617400,1367644236,1646790770,1932976009,2222245202,,,,,,,,,,,,,,,,,
